image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\f6fac7b56-1.jpg,petfinder,Mixed Breed,,False,299,400,RGB,0.7475,4810c6325d913edd6b6ed38977185670,e32a9c2d6b53928d,no_match,./data/_resized_224\22897.jpg,158.24667,171.27542,158.60646,144.85815,23933,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\8655a46ed-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,212305f6de5fb4e2ef21dd583f146c00,98b4f24d996326e6,no_match,./data/_resized_224\22898.jpg,98.96283,96.82908,104.81637,95.24306,32683,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\1f9b856e0-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,4b856e87ecfe41259e6b21c916d65e60,fa7a908487b73c38,no_match,./data/_resized_224\22899.jpg,142.93855,136.43983,144.8578,147.518,20925,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\e9ec4d543-1.jpg,petfinder,Mixed Breed,,False,400,267,RGB,1.4981273408239701,8fa8bca9f037ea2da3f2f2757a55d1f5,96682914e9f6fb14,no_match,./data/_resized_224\22900.jpg,80.15427,88.54212,83.27522,68.64544,17203,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\ea39ef3ae-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,0e01ab7a7203788407db351291caff0b,96844bdb711c1e67,no_match,./data/_resized_224\22901.jpg,119.695045,128.48863,122.50353,108.092995,21271,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\9bd70dc2b-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,e223e7ff08668d44f194176a34194000,c782ed927458ac9d,no_match,./data/_resized_224\22902.jpg,126.37593,125.912315,128.0896,125.1259,37596,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\be3508ce5-1.jpg,petfinder,Mixed Breed,,False,640,640,RGB,1.0,216c7a37d6acd3ed59c2edaec616a86e,b8c8ce73d2a0b1e5,no_match,./data/_resized_224\22903.jpg,203.67085,212.7232,203.5641,194.72523,47321,True,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\ef896feeb-1.jpg,petfinder,Boston Terrier,,False,406,480,RGB,0.8458333333333333,7d4ab6d3a5b8af38de6128e31cb817c6,f04c4e672727a327,Boston Bull,./data/_resized_224\22904.jpg,134.84178,135.90498,135.31364,133.3067,49810,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\c45e47c4c-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,f0b5e9e7c0248a39367f112958ff8239,c3d290e9ccc9cb99,no_match,./data/_resized_224\22905.jpg,96.98691,93.88596,97.494156,99.58059,14986,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\c5af48975-1.jpg,petfinder,Mixed Breed,,False,267,400,RGB,0.6675,a7553c635ed78bd410e40f7dbd8c06b3,c57c3b83622767c8,no_match,./data/_resized_224\22906.jpg,109.91727,137.04106,106.996086,85.71465,24420,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\c8c7ef646-1.jpg,petfinder,Labrador Retriever,,False,225,400,RGB,0.5625,b5cb385b2e4fd6ac13217fe925f75035,cb8c671b39e318c6,Labrador Retriever,./data/_resized_224\22907.jpg,94.21212,105.9302,93.04329,83.66288,25230,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\387a8e71a-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,0185591252fb67649af06c006112604c,f1769aa8b528f826,no_match,./data/_resized_224\22908.jpg,118.48566,120.51319,118.58907,116.3547,31965,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\3b4b4cb9c-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,45ac62acff51fcbe4c28f49a53a79cf6,e3d29049dd0cdec3,no_match,./data/_resized_224\22909.jpg,127.87941,127.95998,127.07922,128.59903,21404,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\2bf2c6260-1.jpg,petfinder,Mixed Breed,,False,203,360,RGB,0.5638888888888889,01aee29130eb1148596567f0a42716a7,a50adaa3abf99838,no_match,./data/_resized_224\22910.jpg,120.78624,147.51991,116.92277,97.91605,13028,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\745fd19b8-1.jpg,petfinder,Mixed Breed,,False,640,360,RGB,1.7777777777777777,79dc6a75d4cc3fd6a677078c2a727b93,c2bd919b93c4e4d2,no_match,./data/_resized_224\22911.jpg,126.75898,125.971596,129.08665,125.21867,50829,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\9a3224461-1.jpg,petfinder,Mixed Breed,,False,400,272,RGB,1.4705882352941178,893504ab3a1062e501c2ded318a893d5,ab3db8c3c56cb406,no_match,./data/_resized_224\22912.jpg,120.21489,130.44492,113.89329,116.30644,23865,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\f861fe441-1.jpg,petfinder,Mixed Breed,,False,640,480,RGB,1.3333333333333333,a0321f10d47d6c671e21bcb25889773a,a165de24f1cb2cac,no_match,./data/_resized_224\22913.jpg,104.24419,125.09987,94.37887,93.25383,41417,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\c32940f0f-1.jpg,petfinder,French Bulldog,,False,639,359,RGB,1.7799442896935933,05508dada8200a25e0fc90f75cdf75c7,a48c8c63d3cbd33c,French Bulldog,./data/_resized_224\22914.jpg,183.55013,219.82796,173.42586,157.39659,34523,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\77bb4ce3a-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,c4855b413635ca4301cf9c3448e76a65,ad6dc7174609c9b1,no_match,./data/_resized_224\22915.jpg,102.682434,114.53511,102.050545,91.46165,18930,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\9fb2a918d-1.jpg,petfinder,Mixed Breed,,False,400,225,RGB,1.7777777777777777,5bb8239cb526f11768080ff786a81165,b0bac465e6d9e191,no_match,./data/_resized_224\22916.jpg,95.463165,97.145,93.93002,95.31447,34428,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\abaf6c9ee-1.jpg,petfinder,Mixed Breed,,False,400,267,RGB,1.4981273408239701,7637b683c7432cfc780732b03c1b32f1,cf923479438dd692,no_match,./data/_resized_224\22917.jpg,87.28921,91.13818,96.572334,74.157104,26843,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\799cbc9e1-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,6d42dc19476f513c966b0f2bd1003c08,9661dacf6d145b22,no_match,./data/_resized_224\22918.jpg,148.84,154.23692,149.71297,142.57007,28982,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\097dd9931-1.jpg,petfinder,Poodle,,False,203,360,RGB,0.5638888888888889,c0d09f966501ebb099733a9cb86b46d7,941e0bb877d60ea9,Poodle,./data/_resized_224\22919.jpg,114.44118,116.43718,115.21496,111.67142,12549,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\c0545b660-1.jpg,petfinder,Mixed Breed,,False,272,400,RGB,0.68,a841c5a66ec4d6e8af4a6a9ea92b927b,e23f99c2a5d498d4,no_match,./data/_resized_224\22920.jpg,135.61151,137.20688,141.65762,127.970024,26577,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\b477ad589-1.jpg,petfinder,Mixed Breed,,False,640,480,RGB,1.3333333333333333,7423c0cc960c33be3b2bd46ba02219dc,8b8ee4c7d2c1666a,no_match,./data/_resized_224\22921.jpg,76.0443,82.28731,77.12162,68.72397,41274,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\0af142ee3-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,f3698a089af3ce67e0b55ae8fa3a0551,cfbe30809cce3339,no_match,./data/_resized_224\22922.jpg,89.915146,94.59536,89.290375,85.8597,19258,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\bd56db16a-1.jpg,petfinder,Labrador Retriever,,False,360,480,RGB,0.75,aaab692b52067acc4ea8ebae3d9924e8,af62c0d2f3e388aa,Labrador Retriever,./data/_resized_224\22923.jpg,121.05936,129.00157,122.767456,111.409065,37126,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\615afad71-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,3781579233eb324aa29326b7a1b62724,c650604cce39737f,no_match,./data/_resized_224\22924.jpg,93.49571,97.10213,93.48796,89.89705,31923,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\1528d2a61-1.jpg,petfinder,Pomeranian,,False,300,400,RGB,0.75,4c6a560fa5fbe4f49518e00390eb549b,b087cbdacc3d0c36,Pomeranian,./data/_resized_224\22925.jpg,162.99484,165.90147,164.8613,158.22174,13935,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\1e7a3b766-1.jpg,petfinder,Cocker Spaniel,,False,360,480,RGB,0.75,4d0793a906b0460a25a24956b2a305c6,c3aeb66097565859,Cocker Spaniel,./data/_resized_224\22926.jpg,104.83001,107.06059,102.208115,105.22133,33813,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\6ce342cfe-1.jpg,petfinder,Mixed Breed,,False,328,400,RGB,0.82,6064b36a7121874f4ecf5e0a99aba55c,ea3ad2cbddd00a8c,no_match,./data/_resized_224\22927.jpg,114.88055,120.45223,116.71116,107.47827,23268,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\5f20dde82-1.jpg,petfinder,Beagle,,False,400,300,RGB,1.3333333333333333,e9e8bc01dbdeced4df7240bed1d13005,8655b81473cfcd32,Beagle,./data/_resized_224\22928.jpg,85.85435,111.83888,79.4109,66.313255,15945,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\d168549f2-1.jpg,petfinder,Mixed Breed,,False,400,263,RGB,1.520912547528517,f3df15209b86a10760fd5b19aae0dba8,ff2e8eb7a1c0c0c8,no_match,./data/_resized_224\22929.jpg,154.79333,167.30838,150.88666,146.18494,19437,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\b9e604ca1-1.jpg,petfinder,Mixed Breed,,False,225,399,RGB,0.5639097744360902,6572d747b13b4ef2677aa7a21e2c42bf,af9230b7e1b13236,no_match,./data/_resized_224\22930.jpg,74.68759,82.5057,74.49113,67.065956,13370,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\1b1cf81d4-1.jpg,petfinder,Mixed Breed,,False,640,595,RGB,1.0756302521008403,bdec1b69c7b811f52ade4350ef81463e,eb7a958d289236cc,no_match,./data/_resized_224\22931.jpg,112.603905,141.92656,104.79151,91.09366,70781,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\ca4224e0b-1.jpg,petfinder,Mixed Breed,,False,346,400,RGB,0.865,c3936367a793835781e4bee483cfe394,fb2f18aac5550317,no_match,./data/_resized_224\22932.jpg,87.5312,104.19614,84.38801,74.00947,22471,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\38f6f3011-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,dab3904e799f8f8708590971efb11d1f,c759382e38e3c78c,no_match,./data/_resized_224\22933.jpg,63.17935,78.124,63.75206,47.66199,15215,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\a56bbc295-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,d7b5038c07795d65c5b3e75bd3c9d5c2,e52a5969c2f12177,no_match,./data/_resized_224\22934.jpg,122.51887,130.59058,123.0109,113.95512,41377,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\e63eea2f7-1.jpg,petfinder,Mixed Breed,,False,300,400,RGB,0.75,989596d9d4fd17a485efa39e9941af8b,90306f5c4fc72cf8,no_match,./data/_resized_224\22935.jpg,163.22902,161.0347,173.66858,154.9838,26236,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\191fb0046-1.jpg,petfinder,Mixed Breed,,False,400,299,RGB,1.3377926421404682,39a79f34ec88a44db1d0bf40066b74e3,8897ec6156f83732,no_match,./data/_resized_224\22936.jpg,104.50529,109.42956,103.429794,100.656525,27175,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\4ce620a7a-1.jpg,petfinder,Mixed Breed,,False,283,400,RGB,0.7075,59133d1ca113ef4a84a28817e23e4774,8e10d3af1c43d6ad,no_match,./data/_resized_224\22937.jpg,112.96425,123.03495,116.483116,99.3747,23131,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\bbd0c8f36-1.jpg,petfinder,Mixed Breed,,False,270,480,RGB,0.5625,7b3e76e8e81547d9dd86842baadb6f8a,d23e1dc1631e1c6d,no_match,./data/_resized_224\22938.jpg,155.74547,167.02176,161.24821,138.96645,16097,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\a9e4d6df7-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,a368ae1fb50aac939a46a73a0004e8f7,86a32d6b1a327acd,no_match,./data/_resized_224\22939.jpg,88.04152,91.582085,89.582756,82.9597,22170,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\cb9eb954c-1.jpg,petfinder,Mixed Breed,,False,209,371,RGB,0.5633423180592992,ba6ad245daaa88fc37e2a51622d9b6ec,9b99be38136664e2,no_match,./data/_resized_224\22940.jpg,127.61315,128.16338,125.49119,129.1849,17826,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\8ce613036-1.jpg,petfinder,Labrador Retriever,,False,640,360,RGB,1.7777777777777777,02d598d6142f840a5b7b590fe7e71174,bec6c94b981b91c9,Labrador Retriever,./data/_resized_224\22941.jpg,141.04968,145.06122,143.34702,134.74081,43795,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\a6610ebd3-1.jpg,petfinder,Beagle,,False,270,480,RGB,0.5625,2973fbff1eca46dd987e4bfd4e3ead30,c99c9643e479933c,Beagle,./data/_resized_224\22942.jpg,136.68138,143.14818,135.7813,131.11465,27211,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\d7a002088-1.jpg,petfinder,Mixed Breed,,False,300,400,RGB,0.75,0e6eb4ef77ee7731865668336112079d,c459fbb469033d25,no_match,./data/_resized_224\22943.jpg,124.56746,123.29028,122.1272,128.2849,20639,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\189a8292b-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,7da0d2faa336cd99fc843c965cfe96bc,f92a0e3921959ecb,no_match,./data/_resized_224\22944.jpg,135.6853,150.87769,135.96996,120.208275,22299,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\a53cb0980-1.jpg,petfinder,Mixed Breed,,False,362,480,RGB,0.7541666666666667,a97e81f378eaf2ac240eee36d1d6dc75,85220b1d8ededcba,no_match,./data/_resized_224\22945.jpg,158.94295,161.86392,153.22568,161.73924,22227,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\ba2d4e877-1.jpg,petfinder,Labrador Retriever,,False,267,400,RGB,0.6675,1f3dc6c10fabf53b8291a1eaa304e2a0,ec792432b9694f86,Labrador Retriever,./data/_resized_224\22946.jpg,115.42235,115.518135,115.303795,115.44511,13824,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\3285d041f-1.jpg,petfinder,Mixed Breed,,False,300,400,RGB,0.75,c0b4c4acf8c3cfbd51c4dc008d44c095,ee439af8c2d4818f,no_match,./data/_resized_224\22947.jpg,142.48837,161.2091,144.0094,122.24659,27639,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\be36182ea-1.jpg,petfinder,Mixed Breed,,False,270,480,RGB,0.5625,b28c380a4a66ed516cd73877f4306feb,d73d26873830adc6,no_match,./data/_resized_224\22948.jpg,122.74354,135.166,124.0554,109.00925,23514,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\9fb8e5e73-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,2f1ab478237d91fc4dedb087d48c8b1a,b03b8fcc744c0f39,no_match,./data/_resized_224\22949.jpg,153.75018,155.41753,151.71666,154.11633,21141,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\fcc138c39-1.jpg,petfinder,Mixed Breed,,False,640,512,RGB,1.25,354dcf1bd2953e77c78a8fb79d4067cc,f81e87a1876b6cc1,no_match,./data/_resized_224\22950.jpg,214.14459,221.34561,215.77983,205.30835,41354,True,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\f980544af-1.jpg,petfinder,Spitz,,False,400,299,RGB,1.3377926421404682,471bd52172657af8e8a272375f81576d,a52d2b7273258dc9,no_match,./data/_resized_224\22951.jpg,127.34304,138.06929,128.6154,115.34443,16989,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\01c202740-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,08e9028f155e63939a53ce82c389b7c0,86b03e1b88dbd966,no_match,./data/_resized_224\22952.jpg,109.56075,112.18639,110.48114,106.01475,16281,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\96e9f6fd8-1.jpg,petfinder,Mixed Breed,,False,640,640,RGB,1.0,43709f87a65202127db721f948f04d1d,cf8c0ee6213b7833,no_match,./data/_resized_224\22953.jpg,104.80378,92.75158,138.72098,82.93877,124096,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\163adc370-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,4c6e373971312405875c16a7d9c14762,9dd4162f61168eae,no_match,./data/_resized_224\22954.jpg,85.72294,89.21736,88.1289,79.82255,28843,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\d8b05d43d-1.jpg,petfinder,Mixed Breed,,False,358,480,RGB,0.7458333333333333,c4fdbb82eee2052d6267a13a7fa327e6,9f1a10f4a6433ceb,no_match,./data/_resized_224\22955.jpg,130.85907,134.82959,127.82961,129.91805,44622,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\fd71f9fb4-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,ff033a6a1f0a95b4b3d7e4480b81adf4,9d4973e6601c2ce7,no_match,./data/_resized_224\22956.jpg,104.69448,112.443924,105.645325,95.99419,23560,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\9d1b799e7-1.jpg,petfinder,Mixed Breed,,False,270,480,RGB,0.5625,54e73b03a97b378259885404218eb009,ab9c995a89b6b432,no_match,./data/_resized_224\22957.jpg,127.05107,138.66043,131.27986,111.212944,19278,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\dd13b36c6-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,a6c3540cc3580c02e49c0b901589696d,e8d7972ebe01681c,no_match,./data/_resized_224\22958.jpg,113.55624,119.14734,116.66472,104.85664,32060,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\08a9b6f29-1.jpg,petfinder,Mixed Breed,,False,640,427,RGB,1.4988290398126465,0765241bfbad48501bbfd5f2bd300791,8cc17bb54274b738,no_match,./data/_resized_224\22959.jpg,117.83205,125.311386,117.93273,110.252,33095,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\02f7300db-1.jpg,petfinder,Corgi,,False,320,480,RGB,0.6666666666666666,fe6accbaac12ab850ddbc40012bcb0d9,af7ae8c90f84948e,Corgi,./data/_resized_224\22960.jpg,155.5437,166.44319,156.33752,143.85036,34218,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\16dc1188b-1.jpg,petfinder,Mixed Breed,,False,361,480,RGB,0.7520833333333333,bc09fdc901213ee1832f744723edaca4,a161c69e98d9cb4e,no_match,./data/_resized_224\22961.jpg,187.28938,214.96597,195.35298,151.54915,22095,True,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\cdf4d775f-1.jpg,petfinder,Greyhound,,False,360,480,RGB,0.75,42cee7f56672e3da565d4842a6c153aa,ed6f8ce2208c711f,Italian Greyhound,./data/_resized_224\22962.jpg,146.56345,141.25343,152.41905,146.01785,33370,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\534104c8e-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,b7280e4e48b7c4a8025b11ba8a754ee1,894c74b3b139b0cf,no_match,./data/_resized_224\22963.jpg,139.00899,149.27206,138.40222,129.35262,25532,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\08d198666-1.jpg,petfinder,Mixed Breed,,False,225,400,RGB,0.5625,edbb6682ae91fbc1876ede7f1aa755f9,97c66d3c96987870,no_match,./data/_resized_224\22964.jpg,96.19909,99.93277,96.037476,92.62702,33784,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\a015cce59-1.jpg,petfinder,Mixed Breed,,False,640,523,RGB,1.2237093690248566,a13f9256d02f24b98de256b049ae4e38,b8c4f9225827ccf6,no_match,./data/_resized_224\22965.jpg,181.73389,199.01556,180.91792,165.26817,35413,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\14410015e-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,2414dc2d35510b125529d5b7eac95372,ff6da833664ce0c0,no_match,./data/_resized_224\22966.jpg,188.20522,196.73616,190.09758,177.78192,33007,True,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\a56c46193-1.jpg,petfinder,Mixed Breed,,False,300,400,RGB,0.75,6b1914cf83212ea7b0a4d818930afd27,fa43d6b10f2e6219,no_match,./data/_resized_224\22967.jpg,154.06572,157.18646,154.31447,150.69623,24864,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\6521d5af1-1.jpg,petfinder,Labrador Retriever,,False,267,400,RGB,0.6675,bd0106fa30259a7ec0daf01f526adf84,e8573b096e68133e,Labrador Retriever,./data/_resized_224\22968.jpg,124.41458,133.0055,125.40952,114.828766,18864,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\261c4115b-1.jpg,petfinder,Mixed Breed,,False,299,400,RGB,0.7475,afa01767173265d9f883c66e8e87d652,cdb0338f3c8fc318,no_match,./data/_resized_224\22969.jpg,67.787796,76.9575,63.008186,63.39771,18460,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\2d0315769-1.jpg,petfinder,Mixed Breed,,False,399,307,RGB,1.299674267100977,b9aa3f2c1aeea89f1a47bb6bfb0d77fc,afcae41ccb339521,no_match,./data/_resized_224\22970.jpg,142.95808,146.31377,144.95851,137.60199,20209,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\ce19e69ff-1.jpg,petfinder,Mixed Breed,,False,400,300,RGB,1.3333333333333333,b492c346b679f75afd8b51aaddc09a85,f1e79878a37c8291,no_match,./data/_resized_224\22971.jpg,186.8377,196.66505,185.10497,178.74313,15783,True,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\2fc753430-1.jpg,petfinder,Mixed Breed,,False,362,480,RGB,0.7541666666666667,2fcaadae6d5b9e28f55e71673554bea7,e7b9905a350b2c73,no_match,./data/_resized_224\22972.jpg,91.771324,79.54219,88.780556,106.99123,33277,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\80aca536a-1.jpg,petfinder,Mixed Breed,,False,319,480,RGB,0.6645833333333333,89da2f826de82c3ba280278717d6e67f,b2c90f9e60356cd9,no_match,./data/_resized_224\22973.jpg,158.42722,159.1855,157.24196,158.85423,18506,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\daabe5f9d-1.jpg,petfinder,Mixed Breed,,False,400,400,RGB,1.0,1cda6b90d40f2a4347d309e448042b83,b4964b094e7a6d6c,no_match,./data/_resized_224\22974.jpg,84.546875,92.21257,82.92888,78.499176,33737,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\883e7d058-1.jpg,petfinder,Mixed Breed,,False,343,480,RGB,0.7145833333333333,c3a11cd2f2ea89f34922569bb30c4b43,b6a67f8046e63568,no_match,./data/_resized_224\22975.jpg,168.5426,188.69414,163.81633,153.11734,31464,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\e246ecfdc-1.jpg,petfinder,Golden Retriever,,False,400,300,RGB,1.3333333333333333,e17ea62e1005dc3df42812da2e9484c3,de5a2b8594e227e1,Golden Retriever,./data/_resized_224\22976.jpg,108.7862,121.707436,108.18056,96.470634,12122,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\437b06047-1.jpg,petfinder,Great Dane,,False,400,300,RGB,1.3333333333333333,44aa2665b72575781889a9728c94a4d3,b5d5c0c0c0cedf9c,Great Dane,./data/_resized_224\22977.jpg,82.55225,83.1862,87.595894,76.87466,19701,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\1d30559d8-1.jpg,petfinder,Shetland Sheepdog Sheltie,,False,223,299,RGB,0.745819397993311,88492464b30d104b6648d0049237ef27,93496c269a691dbe,Shetland Sheepdog,./data/_resized_224\22978.jpg,88.25102,96.511406,87.52793,80.71371,15740,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\902624c4b-1.jpg,petfinder,Mixed Breed,,False,300,400,RGB,0.75,b8d42c925e3ba1f9d7838649bb9e44a7,d98f25bf92b62490,no_match,./data/_resized_224\22979.jpg,115.175064,117.58585,116.088005,111.85134,27446,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\e94f842c0-1.jpg,petfinder,Mixed Breed,,False,640,480,RGB,1.3333333333333333,33e433bc0f317006db32389099b40b5f,913accc973369939,no_match,./data/_resized_224\22980.jpg,120.307724,151.70503,116.69134,92.52679,47848,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\0985e2dad-1.jpg,petfinder,Shih Tzu,,False,300,400,RGB,0.75,207769cb5d55c1f7e3cceb39919c4c27,ac3ac4933a6e7c13,Shih-Tzu,./data/_resized_224\22981.jpg,152.08424,148.39671,165.72653,142.12947,11849,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\33eaf34b3-1.jpg,petfinder,Mixed Breed,,False,480,480,RGB,1.0,13a29459af70f05c1345bf8a53beb5a3,ba4a6bdc95623645,no_match,./data/_resized_224\22982.jpg,96.76772,107.98267,95.84912,86.471375,43892,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\f056ab9fc-1.jpg,petfinder,Mixed Breed,,False,399,224,RGB,1.78125,ca0e233c458a572d528eac2345c2dd16,ce66b479b9588c34,no_match,./data/_resized_224\22983.jpg,76.58656,78.21947,77.74313,73.7971,17862,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\df59dd59f-1.jpg,petfinder,Mixed Breed,,False,363,480,RGB,0.75625,a0d9f1ce5959ea8e869b6742ab0564a4,9a8961949fba2d9c,no_match,./data/_resized_224\22984.jpg,82.40194,82.70744,81.3717,83.12667,25818,False,other
C:\Users\alyss\data\petfinder-adoption-prediction\train_images\68d7d01d0-1.jpg,petfinder,Mixed Breed,,False,360,480,RGB,0.75,065f4bb0265d1bef6de0fc4f305c61cd,b020b5b595dc5d6c,no_match,./data/_resized_224\22985.jpg,104.650444,132.53581,97.08502,84.33051,28313,False,other
