image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group,label
C:\Users\alyss\data\archive (1)\images\Images\n02093991-Irish_terrier\n02093991_1635.jpg,stanford_dogs,n02093991-Irish_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093991-Irish_terrier\n02093991_1635,False,500,375,RGB,1.3333333333333333,43aad4f9b6768c87e4ab295fe92c679f,f6b680595f82d01f,Irish Terrier,./data/_resized_224\5984.jpg,125.3876,148.75537,122.0227,105.384766,31550,False,other,56
C:\Users\alyss\data\archive (1)\images\Images\n02099601-golden_retriever\n02099601_2536.jpg,stanford_dogs,n02099601-golden_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099601-golden_retriever\n02099601_2536,False,332,500,RGB,0.664,ddca88ffecda1389b631d7d3bb5766c5,ba9585261b3b2c76,Golden Retriever,./data/_resized_224\10001.jpg,97.52159,100.888245,100.36843,91.30808,22249,False,other,48
C:\Users\alyss\data\archive (1)\images\Images\n02105855-Shetland_sheepdog\n02105855_15067.jpg,stanford_dogs,n02105855-Shetland_sheepdog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105855-Shetland_sheepdog\n02105855_15067,False,500,357,RGB,1.4005602240896358,f8f35fc4834dde3a38271d9129fa04a4,a1b11c52536baf2d,Shetland Sheepdog,./data/_resized_224\13570.jpg,79.73824,79.88936,84.307915,75.01745,128822,False,other,97
C:\Users\alyss\data\archive (1)\images\Images\n02088632-bluetick\n02088632_2736.jpg,stanford_dogs,n02088632-bluetick,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088632-bluetick\n02088632_2736,False,500,375,RGB,1.3333333333333333,1f7be307000c91cba935f3578f803b4e,9b39656471acac93,Bluetick,./data/_resized_224\2537.jpg,37.009068,39.373627,37.264038,34.38954,21626,True,other,15
C:\Users\alyss\data\archive (1)\images\Images\n02112350-keeshond\n02112350_8278.jpg,stanford_dogs,n02112350-keeshond,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02112350-keeshond\n02112350_8278,False,500,357,RGB,1.4005602240896358,b2834bf0da1e045b66d4484c34644cd5,8a2c8d6f8332f6b1,Keeshond,./data/_resized_224\18876.jpg,117.89323,117.06801,118.54779,118.063866,34458,False,other,61
C:\Users\alyss\data\archive (1)\images\Images\n02086079-Pekinese\n02086079_7302.jpg,stanford_dogs,n02086079-Pekinese,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086079-Pekinese\n02086079_7302,False,1280,960,RGB,1.3333333333333333,b6732460aea6f7a40c59c20463d049a2,e5069a192363ecee,Pekinese,./data/_resized_224\715.jpg,150.09642,157.27153,157.31488,135.7029,202303,False,other,82
C:\Users\alyss\data\archive (1)\images\Images\n02111889-Samoyed\n02111889_11729.jpg,stanford_dogs,n02111889-Samoyed,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111889-Samoyed\n02111889_11729,False,383,510,RGB,0.7509803921568627,1af9b2b1267829218d264484312b6315,d4995a6fc69228ec,Samoyed,./data/_resized_224\18152.jpg,149.65364,172.2087,150.08841,126.66384,23041,False,other,91
C:\Users\alyss\data\archive (1)\images\Images\n02094433-Yorkshire_terrier\n02094433_1824.jpg,stanford_dogs,n02094433-Yorkshire_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094433-Yorkshire_terrier\n02094433_1824,False,478,500,RGB,0.956,1a978de57dd141ff24c0fb400667a117,fdd88986c2938bc3,Yorkshire Terrier,./data/_resized_224\6504.jpg,97.47463,117.80643,97.34557,77.27192,33400,False,other,114
C:\Users\alyss\data\archive (1)\images\Images\n02088466-bloodhound\n02088466_8162.jpg,stanford_dogs,n02088466-bloodhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088466-bloodhound\n02088466_8162,False,500,375,RGB,1.3333333333333333,04a9234dae09fc3d1612d11c031b06d2,eafad53583a284cc,Bloodhound,./data/_resized_224\2411.jpg,119.25411,148.4951,117.724014,91.54319,38526,False,other,14
C:\Users\alyss\data\archive (1)\images\Images\n02097658-silky_terrier\n02097658_6678.jpg,stanford_dogs,n02097658-silky_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097658-silky_terrier\n02097658_6678,False,326,500,RGB,0.652,2faff135e3128d9d25e4c4d37ff14437,a99e8acbdc3d8407,Silky Terrier,./data/_resized_224\9115.jpg,155.49313,177.73073,157.78069,130.968,28555,False,other,100
C:\Users\alyss\data\archive (1)\images\Images\n02108089-boxer\n02108089_5301.jpg,stanford_dogs,n02108089-boxer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108089-boxer\n02108089_5301,False,399,500,RGB,0.798,943585f71953c1111787750ab973f75e,b44b8df6108fc96c,Boxer,./data/_resized_224\15616.jpg,68.24142,86.513725,63.3573,54.853207,31797,False,bully-type/look-alike,21
C:\Users\alyss\data\archive (1)\images\Images\n02089867-Walker_hound\n02089867_2602.jpg,stanford_dogs,n02089867-Walker_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089867-Walker_hound\n02089867_2602,False,244,279,RGB,0.8745519713261649,0262eb6ce7071974781757662b5e75c5,de8dcc91365aa364,Walker Hound,./data/_resized_224\2880.jpg,116.23112,116.76827,117.992775,113.9323,8717,False,other,108
C:\Users\alyss\data\archive (1)\images\Images\n02096585-Boston_bull\n02096585_8148.jpg,stanford_dogs,n02096585-Boston_bull,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096585-Boston_bull\n02096585_8148,False,500,375,RGB,1.3333333333333333,765bc33e5ba179777e632f0b27a3cc6b,c603c09f999eb978,Boston Bull,./data/_resized_224\8130.jpg,108.00531,111.53984,118.20318,94.27294,42199,False,other,19
C:\Users\alyss\data\archive (1)\images\Images\n02107574-Greater_Swiss_Mountain_dog\n02107574_3236.jpg,stanford_dogs,n02107574-Greater_Swiss_Mountain_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107574-Greater_Swiss_Mountain_dog\n02107574_3236,False,500,375,RGB,1.3333333333333333,e7fb0eeafff3282e2d64985a029566e5,a39f8cdc616b0a93,Greater Swiss Mountain Dog,./data/_resized_224\14883.jpg,137.34625,145.73189,136.29413,130.01276,49156,False,other,52
C:\Users\alyss\data\archive (1)\images\Images\n02102040-English_springer\n02102040_1674.jpg,stanford_dogs,n02102040-English_springer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102040-English_springer\n02102040_1674,False,500,375,RGB,1.3333333333333333,49477cc827c461127e62726d354d02c9,c83489b6f80b976b,English Springer,./data/_resized_224\11557.jpg,79.20616,85.905235,82.98107,68.732185,49148,False,other,41
C:\Users\alyss\data\archive (1)\images\Images\n02094114-Norfolk_terrier\n02094114_2537.jpg,stanford_dogs,n02094114-Norfolk_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094114-Norfolk_terrier\n02094114_2537,False,333,500,RGB,0.666,81edfc4743459a662152eecb8c4f56a8,c900de74338cd79b,Norfolk Terrier,./data/_resized_224\6200.jpg,120.43493,143.43105,121.41341,96.46037,25005,False,other,76
C:\Users\alyss\data\archive (1)\images\Images\n02108422-bull_mastiff\n02108422_734.jpg,stanford_dogs,n02108422-bull_mastiff,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108422-bull_mastiff\n02108422_734,False,375,500,RGB,0.75,e58bc0bb4ea4eaf0c26819311b9d49aa,bede6269b1941394,Bull Mastiff,./data/_resized_224\15794.jpg,88.88951,96.11676,89.9264,80.62541,39902,False,other,25
C:\Users\alyss\data\archive (1)\images\Images\n02088094-Afghan_hound\n02088094_472.jpg,stanford_dogs,n02088094-Afghan_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088094-Afghan_hound\n02088094_472,False,441,423,RGB,1.0425531914893618,4fbe20625016ddc9d6ae947f611330d2,93854ed2b6be6470,Afghan Hound,./data/_resized_224\1843.jpg,107.6011,105.64691,122.55386,94.60251,46426,False,other,1
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_1596.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_1596,False,300,240,RGB,1.25,ce9a3f3055acdff56817dde29918bab6,e611083cfa473cf3,Flat-Coated Retriever,./data/_resized_224\9682.jpg,94.727974,104.48153,89.516594,90.18579,17730,False,other,44
C:\Users\alyss\data\archive (1)\images\Images\n02098413-Lhasa\n02098413_11467.jpg,stanford_dogs,n02098413-Lhasa,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02098413-Lhasa\n02098413_11467,False,390,390,RGB,1.0,8d7cd42da8fc51b6bee7489ed8a30b61,dc2de19b0c66999a,Lhasa,./data/_resized_224\9489.jpg,88.76053,106.154236,87.53619,72.591156,23008,False,other,69
C:\Users\alyss\data\archive (1)\images\Images\n02115641-dingo\n02115641_13295.jpg,stanford_dogs,n02115641-dingo,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02115641-dingo\n02115641_13295,False,375,500,RGB,0.75,498cb90c23380d9aacf1ad1e0e6735c7,c6b95366ccd35312,Dingo,./data/_resized_224\20052.jpg,115.63063,129.51987,117.002464,100.36956,40523,False,other,37
C:\Users\alyss\data\archive (1)\images\Images\n02109525-Saint_Bernard\n02109525_13794.jpg,stanford_dogs,n02109525-Saint_Bernard,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109525-Saint_Bernard\n02109525_13794,False,500,375,RGB,1.3333333333333333,946126c54610468637bcf711105fbae2,d4d1a936730a5cb3,Saint Bernard,./data/_resized_224\16326.jpg,137.3632,123.785225,134.28647,154.01788,41744,False,other,89
C:\Users\alyss\data\archive (1)\images\Images\n02108551-Tibetan_mastiff\n02108551_5547.jpg,stanford_dogs,n02108551-Tibetan_mastiff,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108551-Tibetan_mastiff\n02108551_5547,False,395,400,RGB,0.9875,5cb1a48d1615c243e7192475d9fd20f2,9f48c66f4c333346,Tibetan Mastiff,./data/_resized_224\15925.jpg,104.932755,110.83619,105.556274,98.405785,45477,False,other,104
C:\Users\alyss\data\archive (1)\images\Images\n02097474-Tibetan_terrier\n02097474_7140.jpg,stanford_dogs,n02097474-Tibetan_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097474-Tibetan_terrier\n02097474_7140,False,500,333,RGB,1.5015015015015014,066fb852ccc93c0b1794aa3c2d549dbf,8da4327355cc4d6e,Tibetan Terrier,./data/_resized_224\8928.jpg,82.88234,84.561134,81.99248,82.0934,44869,False,other,105
C:\Users\alyss\data\archive (1)\images\Images\n02100877-Irish_setter\n02100877_1965.jpg,stanford_dogs,n02100877-Irish_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02100877-Irish_setter\n02100877_1965,False,500,333,RGB,1.5015015015015014,a30108cd8299e203bab62b8bfc0d0ec8,e82b8fc7e260b41e,Irish Setter,./data/_resized_224\10947.jpg,89.98014,123.45929,88.34641,58.134716,36914,False,other,55
C:\Users\alyss\data\archive (1)\images\Images\n02097130-giant_schnauzer\n02097130_5891.jpg,stanford_dogs,n02097130-giant_schnauzer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097130-giant_schnauzer\n02097130_5891,False,500,375,RGB,1.3333333333333333,afb718e9cd638aeefea1db4dc46ecc9e,ac69cbce32373624,Schnauzer,./data/_resized_224\8433.jpg,143.70224,145.43132,143.65254,142.02286,65597,False,other,93
C:\Users\alyss\data\archive (1)\images\Images\n02085782-Japanese_spaniel\n02085782_1552.jpg,stanford_dogs,n02085782-Japanese_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085782-Japanese_spaniel\n02085782_1552,False,180,230,RGB,0.782608695652174,0509bb83a8d9ac3609ccfca52d837003,d66d6cd382d0e469,Japanese Spaniel,./data/_resized_224\175.jpg,132.58784,150.11601,128.31415,119.33336,8446,False,other,60
C:\Users\alyss\data\archive (1)\images\Images\n02093754-Border_terrier\n02093754_4721.jpg,stanford_dogs,n02093754-Border_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093754-Border_terrier\n02093754_4721,False,500,375,RGB,1.3333333333333333,e27dd007a4fc086a8188cac4753c0716,b88fc3333e19c474,Border Terrier,./data/_resized_224\5682.jpg,120.47828,133.78665,125.44119,102.207,94684,False,other,17
C:\Users\alyss\data\archive (1)\images\Images\n02104029-kuvasz\n02104029_1396.jpg,stanford_dogs,n02104029-kuvasz,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02104029-kuvasz\n02104029_1396,False,500,375,RGB,1.3333333333333333,4e512d9ff8949934034668e38e0945d9,d8df01b80d147be5,Kuvasz,./data/_resized_224\12315.jpg,114.75521,116.467545,115.28882,112.50927,28908,False,other,65
C:\Users\alyss\data\archive (1)\images\Images\n02107683-Bernese_mountain_dog\n02107683_3568.jpg,stanford_dogs,n02107683-Bernese_mountain_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107683-Bernese_mountain_dog\n02107683_3568,False,500,375,RGB,1.3333333333333333,f8818eb808f1bf3beaa919445d04272a,87519978c63660df,Bernese Mountain Dog,./data/_resized_224\15019.jpg,121.49621,129.69212,115.00335,119.79315,42553,False,other,11
C:\Users\alyss\data\archive (1)\images\Images\n02116738-African_hunting_dog\n02116738_4098.jpg,stanford_dogs,n02116738-African_hunting_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02116738-African_hunting_dog\n02116738_4098,False,500,332,RGB,1.5060240963855422,8c63f30a341344fab9b60d01da6ab8b9,8fd933327d8c0879,African Hunting Dog,./data/_resized_224\20389.jpg,92.360596,96.295166,96.5403,84.246315,29436,False,other,2
C:\Users\alyss\data\archive (1)\images\Images\n02111129-Leonberg\n02111129_2554.jpg,stanford_dogs,n02111129-Leonberg,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111129-Leonberg\n02111129_2554,False,650,438,RGB,1.4840182648401827,1ebe23928dbdd91d5bc8037b0f9eee3b,c96d19b26658799c,Leonberg,./data/_resized_224\17599.jpg,119.18627,114.52315,131.60397,111.43168,76623,False,other,68
C:\Users\alyss\data\archive (1)\images\Images\n02092339-Weimaraner\n02092339_366.jpg,stanford_dogs,n02092339-Weimaraner,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092339-Weimaraner\n02092339_366,False,500,375,RGB,1.3333333333333333,a3fea6530206e0a4e07e333134944eff,e599eda535eac300,Weimaraner,./data/_resized_224\5013.jpg,125.94034,126.9653,122.858795,127.996895,58328,False,other,109
C:\Users\alyss\data\archive (1)\images\Images\n02100583-vizsla\n02100583_3383.jpg,stanford_dogs,n02100583-vizsla,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02100583-vizsla\n02100583_3383,False,375,500,RGB,0.75,0bfcb8c24f5d222118e08778d97b01a9,ee8614b08acbe93d,Vizsla,./data/_resized_224\10711.jpg,120.66938,136.55655,120.338585,105.11298,40944,False,other,107
C:\Users\alyss\data\archive (1)\images\Images\n02094433-Yorkshire_terrier\n02094433_6672.jpg,stanford_dogs,n02094433-Yorkshire_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094433-Yorkshire_terrier\n02094433_6672,False,500,375,RGB,1.3333333333333333,d293c18c0ec080a6dda6b700a9144c5f,c760cc6fb3393492,Yorkshire Terrier,./data/_resized_224\6616.jpg,116.81036,120.34885,112.80755,117.27468,21362,False,other,114
C:\Users\alyss\data\archive (1)\images\Images\n02109961-Eskimo_dog\n02109961_5066.jpg,stanford_dogs,n02109961-Eskimo_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109961-Eskimo_dog\n02109961_5066,False,375,500,RGB,0.75,c755999a6a64cd4730ec573e274c0f17,9b666c9c67309267,Eskimo Dog,./data/_resized_224\16551.jpg,51.423115,51.389317,50.605404,52.274624,21950,False,other,43
C:\Users\alyss\data\archive (1)\images\Images\n02094258-Norwich_terrier\n02094258_2359.jpg,stanford_dogs,n02094258-Norwich_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094258-Norwich_terrier\n02094258_2359,False,500,330,RGB,1.5151515151515151,f04779c31542f2332f14bddc59be5eed,ba6e9981e532875c,Norwich Terrier,./data/_resized_224\6373.jpg,128.44922,109.725876,128.16817,147.45361,25861,False,other,78
C:\Users\alyss\data\archive (1)\images\Images\n02097130-giant_schnauzer\n02097130_32.jpg,stanford_dogs,n02097130-giant_schnauzer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097130-giant_schnauzer\n02097130_32,False,500,334,RGB,1.497005988023952,4346572779e4aef95c30eb193fa1c85d,f045d34bcd879c4a,Schnauzer,./data/_resized_224\8371.jpg,105.24564,105.539925,119.186554,91.01045,41444,False,other,93
C:\Users\alyss\data\archive (1)\images\Images\n02113978-Mexican_hairless\n02113978_2474.jpg,stanford_dogs,n02113978-Mexican_hairless,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113978-Mexican_hairless\n02113978_2474,False,403,500,RGB,0.806,4f349ac890152ca3b7726b217bc9e68f,9ffe80c5684eb4b0,Mexican Hairless,./data/_resized_224\19938.jpg,99.34095,106.70867,87.67503,103.639145,23390,False,other,73
C:\Users\alyss\data\archive (1)\images\Images\n02093991-Irish_terrier\n02093991_89.jpg,stanford_dogs,n02093991-Irish_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093991-Irish_terrier\n02093991_89,False,300,225,RGB,1.3333333333333333,164eb33591f985053a27514ccfcbf82a,c667edbd36990106,Irish Terrier,./data/_resized_224\6123.jpg,124.81355,133.67694,138.67607,102.08765,14901,False,other,56
C:\Users\alyss\data\archive (1)\images\Images\n02089078-black-and-tan_coonhound\n02089078_2934.jpg,stanford_dogs,n02089078-black-and-tan_coonhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089078-black-and-tan_coonhound\n02089078_2934,False,400,317,RGB,1.2618296529968454,3220b96184b427e15495f2846fcbdd8b,bc1d47c21aa36a5e,Black-And-Tan Coonhound,./data/_resized_224\2713.jpg,114.10992,133.95627,114.63524,93.73824,31608,False,other,12
C:\Users\alyss\data\archive (1)\images\Images\n02087046-toy_terrier\n02087046_1482.jpg,stanford_dogs,n02087046-toy_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02087046-toy_terrier\n02087046_1482,False,500,375,RGB,1.3333333333333333,aec9bbe8340ec41c50db2cd8bbe739fb,c92727983ef39886,Toy Terrier,./data/_resized_224\1337.jpg,66.37264,75.48769,67.09099,56.539257,26743,False,other,106
C:\Users\alyss\data\archive (1)\images\Images\n02098286-West_Highland_white_terrier\n02098286_2699.jpg,stanford_dogs,n02098286-West_Highland_white_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02098286-West_Highland_white_terrier\n02098286_2699,False,281,390,RGB,0.7205128205128205,aed16a3d70bdee7e9d1a59e6c901c4ef,9c33f34c4c662b59,West Highland White Terrier,./data/_resized_224\9360.jpg,94.57413,103.84707,93.66482,86.2105,14847,False,other,111
C:\Users\alyss\data\archive (1)\images\Images\n02104365-schipperke\n02104365_9954.jpg,stanford_dogs,n02104365-schipperke,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02104365-schipperke\n02104365_9954,False,334,500,RGB,0.668,43fb99af1448d3f49dc57441ee33f0a6,ab56ad295621fa15,Schipperke,./data/_resized_224\12595.jpg,29.436617,35.036175,29.409412,23.864264,23673,True,other,92
C:\Users\alyss\data\archive (1)\images\Images\n02116738-African_hunting_dog\n02116738_2614.jpg,stanford_dogs,n02116738-African_hunting_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02116738-African_hunting_dog\n02116738_2614,False,333,500,RGB,0.666,f8e98a49d11f0a14559d6eb56679b1c1,f4a07536e33dca21,African Hunting Dog,./data/_resized_224\20367.jpg,109.30875,122.17868,108.99412,96.75348,15121,False,other,2
C:\Users\alyss\data\archive (1)\images\Images\n02101556-clumber\n02101556_4281.jpg,stanford_dogs,n02101556-clumber,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101556-clumber\n02101556_4281,False,500,375,RGB,1.3333333333333333,65a99cd0abf8836665d88998944bd171,84b27a054b5cdbf4,Clumber,./data/_resized_224\11448.jpg,102.93824,116.95266,107.095955,84.766106,36809,False,other,30
C:\Users\alyss\data\archive (1)\images\Images\n02108551-Tibetan_mastiff\n02108551_4309.jpg,stanford_dogs,n02108551-Tibetan_mastiff,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108551-Tibetan_mastiff\n02108551_4309,False,200,150,RGB,1.3333333333333333,595f602bc775fb459b05e0a803266c84,e545c23d015b76e6,Tibetan Mastiff,./data/_resized_224\15899.jpg,116.76758,124.686035,113.9869,111.6298,9751,False,other,104
C:\Users\alyss\data\archive (1)\images\Images\n02090379-redbone\n02090379_980.jpg,stanford_dogs,n02090379-redbone,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02090379-redbone\n02090379_980,False,250,288,RGB,0.8680555555555556,0a4495c26c0e9e5d04fec1a1a0318ecb,c4b0b0cfdd63ca49,Redbone,./data/_resized_224\3252.jpg,121.65733,135.35997,135.73221,93.87982,16151,False,other,86
C:\Users\alyss\data\archive (1)\images\Images\n02105641-Old_English_sheepdog\n02105641_9412.jpg,stanford_dogs,n02105641-Old_English_sheepdog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105641-Old_English_sheepdog\n02105641_9412,False,375,500,RGB,0.75,ebd6935f4f285fb1b2a02064ab15007e,971a7079c96466c7,Old English Sheepdog,./data/_resized_224\13515.jpg,111.90936,122.386345,111.19599,102.14574,43271,False,other,79
C:\Users\alyss\data\archive (1)\images\Images\n02107142-Doberman\n02107142_17450.jpg,stanford_dogs,n02107142-Doberman,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107142-Doberman\n02107142_17450,False,357,500,RGB,0.714,e815136c3e950d83d069f52387144fe1,9ab3a519678c6d91,Doberman,./data/_resized_224\14476.jpg,90.3659,97.58539,98.58287,74.92944,57472,False,other,38
C:\Users\alyss\data\archive (1)\images\Images\n02092339-Weimaraner\n02092339_1856.jpg,stanford_dogs,n02092339-Weimaraner,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092339-Weimaraner\n02092339_1856,False,300,354,RGB,0.847457627118644,c05233de234048f5af0fe92de266bf33,fa2ecf0743b31350,Weimaraner,./data/_resized_224\4970.jpg,121.81652,138.70285,131.6736,95.07312,21792,False,other,109
C:\Users\alyss\data\archive (1)\images\Images\n02090379-redbone\n02090379_5483.jpg,stanford_dogs,n02090379-redbone,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02090379-redbone\n02090379_5483,False,500,375,RGB,1.3333333333333333,4097ea1dc4352dd963d9068b9cbe9ba5,847f37f5c23431c1,Redbone,./data/_resized_224\3240.jpg,112.52316,110.70014,115.42844,111.44092,28729,False,other,86
C:\Users\alyss\data\archive (1)\images\Images\n02098413-Lhasa\n02098413_5806.jpg,stanford_dogs,n02098413-Lhasa,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02098413-Lhasa\n02098413_5806,False,500,375,RGB,1.3333333333333333,6a844af1b9f059f6d2d750064fc7a559,85b439c973ccec38,Lhasa,./data/_resized_224\9618.jpg,83.057465,96.92393,78.43478,73.81369,14930,False,other,69
C:\Users\alyss\data\archive (1)\images\Images\n02099712-Labrador_retriever\n02099712_357.jpg,stanford_dogs,n02099712-Labrador_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099712-Labrador_retriever\n02099712_357,False,500,375,RGB,1.3333333333333333,735f2919b34efa690b9c02cbbb0f04c0,e73b982f643b9920,Labrador Retriever,./data/_resized_224\10164.jpg,93.57084,94.40343,118.89711,67.41197,42351,False,other,66
C:\Users\alyss\data\archive (1)\images\Images\n02086646-Blenheim_spaniel\n02086646_2621.jpg,stanford_dogs,n02086646-Blenheim_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086646-Blenheim_spaniel\n02086646_2621,False,300,222,RGB,1.351351351351351,a7a91e9ed9d5a7489a33a73b8039a281,a61bf9a4330a9ad6,Blenheim Spaniel,./data/_resized_224\1025.jpg,115.34844,130.32455,117.34299,98.37778,13620,False,other,13
C:\Users\alyss\data\archive (1)\images\Images\n02095889-Sealyham_terrier\n02095889_2074.jpg,stanford_dogs,n02095889-Sealyham_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02095889-Sealyham_terrier\n02095889_2074,False,450,593,RGB,0.7588532883642496,2192236f7c3019ad82b37f2ede13dde3,c43b3cd06b9227d6,Sealyham Terrier,./data/_resized_224\7035.jpg,164.33563,151.69714,172.80951,168.50021,26952,False,other,96
C:\Users\alyss\data\archive (1)\images\Images\n02085936-Maltese_dog\n02085936_8350.jpg,stanford_dogs,n02085936-Maltese_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085936-Maltese_dog\n02085936_8350,False,500,375,RGB,1.3333333333333333,b171c936fed03d170dd54cfa7615a689,9858677346ccda1b,Maltese Dog,./data/_resized_224\557.jpg,88.14625,90.04963,86.79254,87.596565,36336,False,other,72
C:\Users\alyss\data\archive (1)\images\Images\n02097658-silky_terrier\n02097658_5548.jpg,stanford_dogs,n02097658-silky_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097658-silky_terrier\n02097658_5548,False,228,260,RGB,0.8769230769230769,b709299dd8fbcb08b35f63a3b2ac792d,896e23873b951e1b,Silky Terrier,./data/_resized_224\9094.jpg,112.93351,142.43127,108.65823,87.71103,11706,False,other,100
C:\Users\alyss\data\archive (1)\images\Images\n02086910-papillon\n02086910_26.jpg,stanford_dogs,n02086910-papillon,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086910-papillon\n02086910_26,False,500,375,RGB,1.3333333333333333,1dd94b849191805085e4f8c2780608a5,b6ed34cac9964a92,Papillon,./data/_resized_224\1178.jpg,105.70555,112.94153,123.73886,80.436264,64263,False,other,81
C:\Users\alyss\data\archive (1)\images\Images\n02105056-groenendael\n02105056_4601.jpg,stanford_dogs,n02105056-groenendael,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105056-groenendael\n02105056_4601,False,500,375,RGB,1.3333333333333333,c02e6e1e6aa0ac735b3a1a0894e4a03f,f34ecc19b906662d,Groenendael,./data/_resized_224\12672.jpg,146.44324,153.9367,143.7564,141.63658,70082,False,other,53
C:\Users\alyss\data\archive (1)\images\Images\n02107908-Appenzeller\n02107908_2357.jpg,stanford_dogs,n02107908-Appenzeller,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107908-Appenzeller\n02107908_2357,False,404,500,RGB,0.808,ef691bf69c308fed89b6db8f25b50892,aeb59548cb86ce94,Appenzeller,./data/_resized_224\15175.jpg,79.14238,97.329155,77.19889,62.899086,31220,False,other,5
C:\Users\alyss\data\archive (1)\images\Images\n02102480-Sussex_spaniel\n02102480_4380.jpg,stanford_dogs,n02102480-Sussex_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102480-Sussex_spaniel\n02102480_4380,False,500,500,RGB,1.0,dc7937b3b75b37319072ab63dc49c702,811e68ad5ce33d36,Sussex Spaniel,./data/_resized_224\12046.jpg,42.233467,56.539967,41.42537,28.735067,32961,True,other,103
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_3255.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_3255,False,486,500,RGB,0.972,34fda841114fda5a0315ab051ccc21ed,ec375a4a2d2c3762,Flat-Coated Retriever,./data/_resized_224\9728.jpg,133.49115,132.25656,132.7336,135.48329,91258,False,other,44
